Access is denied.
,957 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/auth/derive-api-key "HTTP/2 200 OK"
2026-03-16 16:48:09,709 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=25605353386857852050433234346644257874798767464904433152264621687544796590919 "HTTP/2 200 OK"
2026-03-16 16:48:09,843 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:09,845 - bot - ERROR - Auto-trade greška za 'Will Tommy Fleetwood win the 2026 Master': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.056), min size: $1'}]
2026-03-16 16:48:09,941 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=67109747366255871599717338045111308888043498275177238365560740200996017915657 "HTTP/2 200 OK"
2026-03-16 16:48:10,023 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=103845791232328975452762372781150730610824357544180691092497335946993481308222 "HTTP/2 200 OK"
2026-03-16 16:48:10,103 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=13213691980462757647945493885222867726650347449408517527147358223940116226175 "HTTP/2 200 OK"
2026-03-16 16:48:10,178 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=77834264621810987868357166227757099447440958647327655749187619452606339480012 "HTTP/2 200 OK"
2026-03-16 16:48:10,268 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=13213691980462757647945493885222867726650347449408517527147358223940116226175 "HTTP/2 200 OK"
2026-03-16 16:48:10,347 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=13213691980462757647945493885222867726650347449408517527147358223940116226175 "HTTP/2 200 OK"
2026-03-16 16:48:10,482 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=13213691980462757647945493885222867726650347449408517527147358223940116226175 "HTTP/2 200 OK"
2026-03-16 16:48:10,985 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:10,992 - bot - ERROR - Auto-trade greška za 'Will Connor Burbridge be the Democratic ': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.1232), min size: $1'}]
2026-03-16 16:48:11,101 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=106593539437032467615148553707998472829334050617128244920821917025746481184109 "HTTP/2 200 OK"
2026-03-16 16:48:11,235 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=22335540631248526397385139154377717431237265005174891396662761131414559126312 "HTTP/2 200 OK"
2026-03-16 16:48:11,348 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=32177866402993914774431164582022884354347466132839533162666776163222148118284 "HTTP/2 200 OK"
2026-03-16 16:48:11,451 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=67455545294152651646179476130657571738929066489849938648760856632530482745246 "HTTP/2 200 OK"
2026-03-16 16:48:11,557 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=51939490109676186832507970701169130490548061087912630009168726706475001411420 "HTTP/2 200 OK"
2026-03-16 16:48:11,676 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=108587038225191871355030577171066853142535232042155117887981453750193713427381 "HTTP/2 200 OK"
2026-03-16 16:48:11,755 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=82496570332984679554195177789706736795170417640692739176832196524671988217379 "HTTP/2 200 OK"
2026-03-16 16:48:11,842 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=74453252193148717007972627387565739933229360141591660605434616142548704822067 "HTTP/2 200 OK"
2026-03-16 16:48:11,972 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=82496570332984679554195177789706736795170417640692739176832196524671988217379 "HTTP/2 200 OK"
2026-03-16 16:48:12,057 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=82496570332984679554195177789706736795170417640692739176832196524671988217379 "HTTP/2 200 OK"
2026-03-16 16:48:12,132 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=82496570332984679554195177789706736795170417640692739176832196524671988217379 "HTTP/2 200 OK"
2026-03-16 16:48:13,192 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:13,193 - bot - ERROR - Auto-trade greška za 'Will Trump resign by December 31, 2026?': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.0784), min size: $1'}]
2026-03-16 16:48:13,312 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=71634047218945647363395171891674404459556716906851450020664198669471161667814 "HTTP/2 200 OK"
2026-03-16 16:48:13,410 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=110702402419434606997240498590139657923776420245193392095489394526960556962226 "HTTP/2 200 OK"
2026-03-16 16:48:13,519 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=110702402419434606997240498590139657923776420245193392095489394526960556962226 "HTTP/2 200 OK"
2026-03-16 16:48:13,609 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=110702402419434606997240498590139657923776420245193392095489394526960556962226 "HTTP/2 200 OK"
2026-03-16 16:48:13,687 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=110702402419434606997240498590139657923776420245193392095489394526960556962226 "HTTP/2 200 OK"
2026-03-16 16:48:14,223 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:14,224 - bot - ERROR - Auto-trade greška za 'Will Arsenal win the 2025–26 English Pre': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.1232), min size: $1'}]
2026-03-16 16:48:14,309 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=70986225091305640716380959980097630324023483012603076578303483234874338420152 "HTTP/2 200 OK"
2026-03-16 16:48:14,396 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=98371578245542994129108533903700071119355453229162840548736057793120737691744 "HTTP/2 200 OK"
2026-03-16 16:48:14,482 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=89122639280139951852974936554756184346358334790398350569653103427135919364268 "HTTP/2 200 OK"
2026-03-16 16:48:14,561 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=2181891582263788303439012738091569324420792649876246118480511957262994389258 "HTTP/2 200 OK"
2026-03-16 16:48:14,643 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=20743265654175466510701234015128685834404882341395341310702045215892897168906 "HTTP/2 200 OK"
2026-03-16 16:48:14,736 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=5602238957195098349429801345937082169965908582040464873203870331780121825251 "HTTP/2 200 OK"
2026-03-16 16:48:14,845 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=20743265654175466510701234015128685834404882341395341310702045215892897168906 "HTTP/2 200 OK"
2026-03-16 16:48:14,994 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=20743265654175466510701234015128685834404882341395341310702045215892897168906 "HTTP/2 200 OK"
2026-03-16 16:48:15,105 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=20743265654175466510701234015128685834404882341395341310702045215892897168906 "HTTP/2 200 OK"
2026-03-16 16:48:15,246 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:15,248 - bot - ERROR - Auto-trade greška za 'Will Zohran Mamdani announce a President': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.04816), min size: $1'}]
2026-03-16 16:48:15,344 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=30301756432645222283090613187464947126705351789288833513996291475573522252549 "HTTP/2 200 OK"
2026-03-16 16:48:15,438 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=9617539398993645201617725935276183168742986517760348855893366218097411442904 "HTTP/2 200 OK"
2026-03-16 16:48:15,519 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=30301756432645222283090613187464947126705351789288833513996291475573522252549 "HTTP/2 200 OK"
2026-03-16 16:48:15,595 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=30301756432645222283090613187464947126705351789288833513996291475573522252549 "HTTP/2 200 OK"
2026-03-16 16:48:15,708 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=30301756432645222283090613187464947126705351789288833513996291475573522252549 "HTTP/2 200 OK"
2026-03-16 16:48:15,855 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:15,856 - bot - ERROR - Auto-trade greška za 'Will Paul Dans be the Republican nominee': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.1344), min size: $1'}]
2026-03-16 16:48:15,955 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=38171024903091354977195167437673496224420673639143973968032407064172828043588 "HTTP/2 200 OK"
2026-03-16 16:48:16,039 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=26930844951471612827925270830087046333229637930899178134435055616497220846773 "HTTP/2 200 OK"
2026-03-16 16:48:16,147 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=38171024903091354977195167437673496224420673639143973968032407064172828043588 "HTTP/2 200 OK"
2026-03-16 16:48:16,233 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=38171024903091354977195167437673496224420673639143973968032407064172828043588 "HTTP/2 200 OK"
2026-03-16 16:48:16,340 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=38171024903091354977195167437673496224420673639143973968032407064172828043588 "HTTP/2 200 OK"
2026-03-16 16:48:16,467 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:16,467 - bot - ERROR - Auto-trade greška za 'Will Kamala Harris win the 2028 Democrat': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.06944), min size: $1'}]
2026-03-16 16:48:16,620 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=57301498276970257025109591078431189727442302532145853906375186182281603517458 "HTTP/2 200 OK"
2026-03-16 16:48:16,720 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=20615575591261238050354259319465440337102580196335623615376639598123117400036 "HTTP/2 200 OK"
2026-03-16 16:48:16,838 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=38487155026041533062980821872238023790862908049855818921747904019478875496931 "HTTP/2 200 OK"
2026-03-16 16:48:16,934 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=7330556727383706468662351173040823924339817877848787483691015397124505109410 "HTTP/2 200 OK"
2026-03-16 16:48:17,042 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=49084048476353771153083262278964615095037480324537117350127265918750912547378 "HTTP/2 200 OK"
2026-03-16 16:48:17,175 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=1376044590327709616459174469529480611299625159235587466149878628404281805565 "HTTP/2 200 OK"
2026-03-16 16:48:17,272 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=70359681490276052691112887648329793451326841944052095594051773436187530963436 "HTTP/2 200 OK"
2026-03-16 16:48:17,430 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=102112144311637528008354064466399637295834519831544503736594271248546135202723 "HTTP/2 200 OK"
2026-03-16 16:48:17,521 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=70359681490276052691112887648329793451326841944052095594051773436187530963436 "HTTP/2 200 OK"
2026-03-16 16:48:17,653 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=70359681490276052691112887648329793451326841944052095594051773436187530963436 "HTTP/2 200 OK"
2026-03-16 16:48:17,789 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=70359681490276052691112887648329793451326841944052095594051773436187530963436 "HTTP/2 200 OK"
2026-03-16 16:48:17,930 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:17,945 - bot - ERROR - Auto-trade greška za 'Will Israel annex Gaza territory by June': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.07168), min size: $1'}]
2026-03-16 16:48:18,038 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=9348234470735473071085620208817441102005165766524508452759679947551704787649 "HTTP/2 200 OK"
2026-03-16 16:48:18,119 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=27203305404978223030553317971682713734658336588968050686197281149875057661426 "HTTP/2 200 OK"
2026-03-16 16:48:18,223 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=69193323102700934198971229390803758642498341080668924821993158967316652348704 "HTTP/2 200 OK"
2026-03-16 16:48:18,321 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=25910066682251421075284936345910404466345137885479420345823778681471185145877 "HTTP/2 200 OK"
2026-03-16 16:48:18,403 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=64751505184958139146196081658481476813866015817972108997333100399972093820939 "HTTP/2 200 OK"
2026-03-16 16:48:18,490 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=15859382751346746343939036525053853077867668968518299817855187651744506002496 "HTTP/2 200 OK"
2026-03-16 16:48:18,586 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=107151098936186723859677628536733880558851060002514795735761427447010628440047 "HTTP/2 200 OK"
2026-03-16 16:48:18,679 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=111394826590193310622075208085123253955586587501538476190057516703346418362600 "HTTP/2 200 OK"
2026-03-16 16:48:18,759 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=83247781037352156539108067944461291821683755894607244160607042790356561625563 "HTTP/2 200 OK"
2026-03-16 16:48:18,855 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=33156410999665902694791064431724433042010245771106314074312009703157423879038 "HTTP/2 200 OK"
2026-03-16 16:48:18,955 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=37247697796314054477445671418600147171468572907588144854814679003872920679597 "HTTP/2 200 OK"
2026-03-16 16:48:19,045 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=20315849019989275857944434868697100540813940030086198846968620604723658122014 "HTTP/2 200 OK"
2026-03-16 16:48:19,161 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=20315849019989275857944434868697100540813940030086198846968620604723658122014 "HTTP/2 200 OK"
2026-03-16 16:48:19,277 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=20315849019989275857944434868697100540813940030086198846968620604723658122014 "HTTP/2 200 OK"
2026-03-16 16:48:19,360 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=20315849019989275857944434868697100540813940030086198846968620604723658122014 "HTTP/2 200 OK"
2026-03-16 16:48:19,621 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:19,623 - bot - ERROR - Auto-trade greška za 'Will PSG win the 2025–26 French Ligue 1?': PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2026-03-16 16:48:19,719 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=6206829575409742132406519993328718521258147411060807019224318077365646262406 "HTTP/2 200 OK"
2026-03-16 16:48:19,811 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=100353087113074450324456811106016314839007387223599641723313349068598740344021 "HTTP/2 200 OK"
2026-03-16 16:48:19,915 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=6206829575409742132406519993328718521258147411060807019224318077365646262406 "HTTP/2 200 OK"
2026-03-16 16:48:20,032 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=6206829575409742132406519993328718521258147411060807019224318077365646262406 "HTTP/2 200 OK"
2026-03-16 16:48:20,292 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=6206829575409742132406519993328718521258147411060807019224318077365646262406 "HTTP/2 200 OK"
2026-03-16 16:48:20,760 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:20,761 - bot - ERROR - Auto-trade greška za 'Will the Republicans win the Hawaii gove': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.0784), min size: $1'}]
2026-03-16 16:48:20,853 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=84368524152268016512433556151474175385160499638069024812438264090070245734708 "HTTP/2 200 OK"
2026-03-16 16:48:20,938 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=106735117676771824247027811445178447955204027242855029915419117736623883137120 "HTTP/2 200 OK"
2026-03-16 16:48:21,028 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=46392352440640691691403913163796829338832584619874037984805155658143745393622 "HTTP/2 200 OK"
2026-03-16 16:48:21,138 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=38746974225100760605049476871091018825176822620072388068043468416649080453478 "HTTP/2 200 OK"
2026-03-16 16:48:21,227 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=46392352440640691691403913163796829338832584619874037984805155658143745393622 "HTTP/2 200 OK"
2026-03-16 16:48:21,322 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=46392352440640691691403913163796829338832584619874037984805155658143745393622 "HTTP/2 200 OK"
2026-03-16 16:48:21,426 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=46392352440640691691403913163796829338832584619874037984805155658143745393622 "HTTP/2 200 OK"
2026-03-16 16:48:21,615 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:21,616 - bot - ERROR - Auto-trade greška za 'Ukraine election called by June 30, 2026': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.1232), min size: $1'}]
2026-03-16 16:48:21,715 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=80279183135329180370663350472065801485807029559175952691031149393980047935274 "HTTP/2 200 OK"
2026-03-16 16:48:21,806 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=31856586631718586677509002018545226539823614297740901956405563986217944563553 "HTTP/2 200 OK"
2026-03-16 16:48:21,890 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=31856586631718586677509002018545226539823614297740901956405563986217944563553 "HTTP/2 200 OK"
2026-03-16 16:48:21,967 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=31856586631718586677509002018545226539823614297740901956405563986217944563553 "HTTP/2 200 OK"
2026-03-16 16:48:22,077 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=31856586631718586677509002018545226539823614297740901956405563986217944563553 "HTTP/2 200 OK"
2026-03-16 16:48:22,494 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:22,495 - bot - ERROR - Auto-trade greška za 'Will Shelley Moore Capito be the Republi': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.0672), min size: $1'}]
2026-03-16 16:48:22,575 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=40258612919563727129749802538466916197148654376504341540852215141960662580460 "HTTP/2 200 OK"
2026-03-16 16:48:22,666 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=51460861065092474708738597430757107210584360387388234940412976261974927071916 "HTTP/2 200 OK"
2026-03-16 16:48:22,781 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=40258612919563727129749802538466916197148654376504341540852215141960662580460 "HTTP/2 200 OK"
2026-03-16 16:48:22,901 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=40258612919563727129749802538466916197148654376504341540852215141960662580460 "HTTP/2 200 OK"
2026-03-16 16:48:23,004 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=40258612919563727129749802538466916197148654376504341540852215141960662580460 "HTTP/2 200 OK"
2026-03-16 16:48:23,292 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:23,293 - bot - ERROR - Auto-trade greška za 'Will Robert F. Kennedy Jr. announce a pr': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.1008), min size: $1'}]
2026-03-16 16:48:23,388 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=78980421215689264629590568648383231578826659618891400448902061227448879469650 "HTTP/2 200 OK"
2026-03-16 16:48:23,506 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=97983140859002915320127132548392194354320283907053152160023065397427614887609 "HTTP/2 200 OK"
2026-03-16 16:48:23,598 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=37700214927702560862325287464231700075479667077774217635210792305464305010407 "HTTP/2 200 OK"
2026-03-16 16:48:23,685 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=82608334051864142932873144348121852324089451792525985503537377336006986101897 "HTTP/2 200 OK"
2026-03-16 16:48:23,771 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=37700214927702560862325287464231700075479667077774217635210792305464305010407 "HTTP/2 200 OK"
2026-03-16 16:48:23,903 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=37700214927702560862325287464231700075479667077774217635210792305464305010407 "HTTP/2 200 OK"
2026-03-16 16:48:23,981 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=37700214927702560862325287464231700075479667077774217635210792305464305010407 "HTTP/2 200 OK"
2026-03-16 16:48:24,099 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:24,101 - bot - ERROR - Auto-trade greška za 'Will the Democrats win the Oklahoma gove': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.0784), min size: $1'}]
2026-03-16 16:48:24,201 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=64219883837418173804780196379638150140562767673275103175135949850170609939649 "HTTP/2 200 OK"
2026-03-16 16:48:24,335 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=38205061485482832990648495179350163959936416627781540057460551493511094122497 "HTTP/2 200 OK"
2026-03-16 16:48:24,437 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=23195285315520727151186821691417198498746904763299928248314192498672795650714 "HTTP/2 200 OK"
2026-03-16 16:48:24,536 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=23452055554229442057358634380249816338500298854581963817975935371125289654081 "HTTP/2 200 OK"
2026-03-16 16:48:24,626 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=23195285315520727151186821691417198498746904763299928248314192498672795650714 "HTTP/2 200 OK"
2026-03-16 16:48:24,722 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=23195285315520727151186821691417198498746904763299928248314192498672795650714 "HTTP/2 200 OK"
2026-03-16 16:48:24,824 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=23195285315520727151186821691417198498746904763299928248314192498672795650714 "HTTP/2 200 OK"
2026-03-16 16:48:25,001 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:25,002 - bot - ERROR - Auto-trade greška za 'Will Greg Abbott announce a presidential': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.1008), min size: $1'}]
2026-03-16 16:48:25,094 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=83509565804889622635415233881237852265353740939872837868379995505266330532889 "HTTP/2 200 OK"
2026-03-16 16:48:25,268 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=100583214214697343465109053545194152885152789183353313394414025654958920132292 "HTTP/2 200 OK"
2026-03-16 16:48:25,369 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=110662231382210721528347530139180000273032668591469451320298639508988983810813 "HTTP/2 200 OK"
2026-03-16 16:48:25,493 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=99976219015035965574168901976309503181134185471894698064889695342472682228094 "HTTP/2 200 OK"
2026-03-16 16:48:25,645 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=99976219015035965574168901976309503181134185471894698064889695342472682228094 "HTTP/2 200 OK"
2026-03-16 16:48:25,907 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=99976219015035965574168901976309503181134185471894698064889695342472682228094 "HTTP/2 200 OK"
2026-03-16 16:48:26,014 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/fee-rate?token_id=99976219015035965574168901976309503181134185471894698064889695342472682228094 "HTTP/2 200 OK"
2026-03-16 16:48:26,133 - httpx - INFO - HTTP Request: POST https://clob.polymarket.com/order "HTTP/2 400 Bad Request"
2026-03-16 16:48:26,134 - bot - ERROR - Auto-trade greška za 'Will the Republicans win the Wyoming gov': PolyApiException[status_code=400, error_message={'error': 'invalid amount for a marketable BUY order ($0.0784), min size: $1'}]
2026-03-16 16:48:26,290 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=68370995073141964079913803663665941780115677360430806954011390499916208708512 "HTTP/2 200 OK"
2026-03-16 16:48:26,445 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/last-trade-price?token_id=13262930035751293044299030051076946493579310948743085503128810162298115061024 "HTTP/2 200 OK"
2026-03-16 16:48:26,534 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/tick-size?token_id=68370995073141964079913803663665941780115677360430806954011390499916208708512 "HTTP/2 200 OK"
2026-03-16 16:48:26,643 - httpx - INFO - HTTP Request: GET https://clob.polymarket.com/neg-risk?token_id=68370995073141964079913803663665941780115677360430806954011390499916208708512 "HTTP/2 200 OK"
